t,y1,y2,y3,y4
5.2445000000e-03,1.7600000000e-03,7.2827224728e-15,4.6566786176e-16,6.8170546110e-15
5.2450000000e-03,1.7600000000e-03,7.2834167928e-15,4.6570615271e-16,6.8177106401e-15
5.2455000000e-03,1.7600000000e-03,7.2841111128e-15,4.6574444366e-16,6.8183666691e-15
5.2460000000e-03,1.7600000000e-03,7.2848054328e-15,4.6578273461e-16,6.8190226982e-15
5.2465000000e-03,1.7600000000e-03,7.2854997528e-15,4.6582102557e-16,6.8196787272e-15
5.2470000000e-03,1.7600000000e-03,7.2861940728e-15,4.6585931652e-16,6.8203347563e-15
5.2475000000e-03,1.7600000000e-03,7.2868883928e-15,4.6589760747e-16,6.8209907853e-15
5.2480000000e-03,1.7600000000e-03,7.2875827128e-15,4.6593589842e-16,6.8216468144e-15
5.2485000000e-03,1.7600000000e-03,7.2882770328e-15,4.6597418937e-16,6.8223028434e-15
5.2490000000e-03,1.7600000000e-03,7.2889713528e-15,4.6601248032e-16,6.8229588724e-15
5.2495000000e-03,1.7600000000e-03,7.2896656728e-15,4.6605077128e-16,6.8236149015e-15
5.2500000000e-03,1.7600000000e-03,7.2903599928e-15,4.6608906223e-16,6.8242709305e-15
5.2505000000e-03,1.7600000000e-03,7.2910543128e-15,4.6612735318e-16,6.8249269596e-15
5.2510000000e-03,1.7600000000e-03,7.2917486328e-15,4.6616564413e-16,6.8255829886e-15
5.2515000000e-03,1.7600000000e-03,7.2924429528e-15,4.6620393508e-16,6.8262390177e-15
5.2520000000e-03,1.7600000000e-03,7.2931372728e-15,4.6624222603e-16,6.8268950467e-15
5.2525000000e-03,1.7600000000e-03,7.2938315928e-15,4.6628051698e-16,6.8275510758e-15
5.2530000000e-03,1.7600000000e-03,7.2945259128e-15,4.6631880794e-16,6.8282071048e-15
5.2535000000e-03,1.7600000000e-03,7.2952202328e-15,4.6635709889e-16,6.8288631339e-15
5.2540000000e-03,1.7600000000e-03,7.2959145527e-15,4.6639538984e-16,6.8295191629e-15
5.2545000000e-03,1.7600000000e-03,7.2966088727e-15,4.6643368079e-16,6.8301751920e-15
5.2550000000e-03,1.7600000000e-03,7.2973031927e-15,4.6647197174e-16,6.8308312210e-15
5.2555000000e-03,1.7600000000e-03,7.2979975127e-15,4.6651026269e-16,6.8314872500e-15
5.2560000000e-03,1.7600000000e-03,7.2986918327e-15,4.6654855365e-16,6.8321432791e-15
5.2565000000e-03,1.7600000000e-03,7.2993861527e-15,4.6658684460e-16,6.8327993081e-15
5.2570000000e-03,1.7600000000e-03,7.3000804727e-15,4.6662513555e-16,6.8334553372e-15
5.2575000000e-03,1.7600000000e-03,7.3007747927e-15,4.6666342650e-16,6.8341113662e-15
5.2580000000e-03,1.7600000000e-03,7.3014691127e-15,4.6670171745e-16,6.8347673953e-15
5.2585000000e-03,1.7600000000e-03,7.3021634327e-15,4.6674000840e-16,6.8354234243e-15
5.2590000000e-03,1.7600000000e-03,7.3028577527e-15,4.6677829936e-16,6.8360794534e-15
5.2595000000e-03,1.7600000000e-03,7.3035520727e-15,4.6681659031e-16,6.8367354824e-15
5.2600000000e-03,1.7600000000e-03,7.3042463927e-15,4.6685488126e-16,6.8373915115e-15
5.2605000000e-03,1.7600000000e-03,7.3049407127e-15,4.6689317221e-16,6.8380475405e-15
5.2610000000e-03,1.7600000000e-03,7.3056350327e-15,4.6693146316e-16,6.8387035696e-15
5.2615000000e-03,1.7600000000e-03,7.3063293527e-15,4.6696975411e-16,6.8393595986e-15
5.2620000000e-03,1.7600000000e-03,7.3070236727e-15,4.6700804506e-16,6.8400156277e-15
5.2625000000e-03,1.7600000000e-03,7.3077179927e-15,4.6704633602e-16,6.8406716567e-15
5.2630000000e-03,1.7600000000e-03,7.3084123127e-15,4.6708462697e-16,6.8413276857e-15
5.2635000000e-03,1.7600000000e-03,7.3091066327e-15,4.6712291792e-16,6.8419837148e-15
5.2640000000e-03,1.7600000000e-03,7.3098009527e-15,4.6716120887e-16,6.8426397438e-15
5.2645000000e-03,1.7600000000e-03,7.3104952727e-15,4.6719949982e-16,6.8432957729e-15
5.2650000000e-03,1.7600000000e-03,7.3111895927e-15,4.6723779077e-16,6.8439518019e-15
5.2655000000e-03,1.7600000000e-03,7.3118839127e-15,4.6727608173e-16,6.8446078310e-15
5.2660000000e-03,1.7600000000e-03,7.3125782327e-15,4.6731437268e-16,6.8452638600e-15
5.2665000000e-03,1.7600000000e-03,7.3132725527e-15,4.6735266363e-16,6.8459198891e-15
5.2670000000e-03,1.7600000000e-03,7.3139668727e-15,4.6739095458e-16,6.8465759181e-15
5.2675000000e-03,1.7600000000e-03,7.3146611927e-15,4.6742924553e-16,6.8472319472e-15
5.2680000000e-03,1.7600000000e-03,7.3153555127e-15,4.6746753648e-16,6.8478879762e-15
5.2685000000e-03,1.7600000000e-03,7.3160498327e-15,4.6750582743e-16,6.8485440053e-15
5.2690000000e-03,1.7600000000e-03,7.3167441527e-15,4.6754411839e-16,6.8492000343e-15
5.2695000000e-03,1.7600000000e-03,7.3174384727e-15,4.6758240934e-16,6.8498560634e-15
5.2700000000e-03,1.7600000000e-03,7.3181327927e-15,4.6762070029e-16,6.8505120924e-15
5.2705000000e-03,1.7600000000e-03,7.3188271127e-15,4.6765899124e-16,6.8511681214e-15
5.2710000000e-03,1.7600000000e-03,7.3195214327e-15,4.6769728219e-16,6.8518241505e-15
5.2715000000e-03,1.7600000000e-03,7.3202157527e-15,4.6773557314e-16,6.8524801795e-15
5.2720000000e-03,1.7600000000e-03,7.3209100727e-15,4.6777386410e-16,6.8531362086e-15
5.2725000000e-03,1.7600000000e-03,7.3216043927e-15,4.6781215505e-16,6.8537922376e-15
5.2730000000e-03,1.7600000000e-03,7.3222987127e-15,4.6785044600e-16,6.8544482667e-15
5.2735000000e-03,1.7600000000e-03,7.3229930327e-15,4.6788873695e-16,6.8551042957e-15
5.2740000000e-03,1.7600000000e-03,7.3236873527e-15,4.6792702790e-16,6.8557603248e-15
5.2745000000e-03,1.7600000000e-03,7.3243816727e-15,4.6796531885e-16,6.8564163538e-15
5.2750000000e-03,1.7600000000e-03,7.3250759927e-15,4.6800360980e-16,6.8570723829e-15
5.2755000000e-03,1.7600000000e-03,7.3257703127e-15,4.6804190076e-16,6.8577284119e-15
5.2760000000e-03,1.7600000000e-03,7.3264646327e-15,4.6808019171e-16,6.8583844410e-15
5.2765000000e-03,1.7600000000e-03,7.3271589527e-15,4.6811848266e-16,6.8590404700e-15
5.2770000000e-03,1.7600000000e-03,7.3278532727e-15,4.6815677361e-16,6.8596964990e-15
5.2775000000e-03,1.7600000000e-03,7.3285475927e-15,4.6819506456e-16,6.8603525281e-15
5.2780000000e-03,1.7600000000e-03,7.3292419127e-15,4.6823335551e-16,6.8610085571e-15
5.2785000000e-03,1.7600000000e-03,7.3299362327e-15,4.6827164647e-16,6.8616645862e-15
5.2790000000e-03,1.7600000000e-03,7.3306305527e-15,4.6830993742e-16,6.8623206152e-15
5.2795000000e-03,1.7600000000e-03,7.3313248726e-15,4.6834822837e-16,6.8629766443e-15
5.2800000000e-03,1.7600000000e-03,7.3320191926e-15,4.6838651932e-16,6.8636326733e-15
5.2805000000e-03,1.7600000000e-03,7.3327135126e-15,4.6842481027e-16,6.8642887024e-15
5.2810000000e-03,1.7600000000e-03,7.3334078326e-15,4.6846310122e-16,6.8649447314e-15
5.2815000000e-03,1.7600000000e-03,7.3341021526e-15,4.6850139217e-16,6.8656007605e-15
5.2820000000e-03,1.7600000000e-03,7.3347964726e-15,4.6853968313e-16,6.8662567895e-15
5.2825000000e-03,1.7600000000e-03,7.3354907926e-15,4.6857797408e-16,6.8669128186e-15
5.2830000000e-03,1.7600000000e-03,7.3361851126e-15,4.6861626503e-16,6.8675688476e-15
5.2835000000e-03,1.7600000000e-03,7.3368794326e-15,4.6865455598e-16,6.8682248767e-15
5.2840000000e-03,1.7600000000e-03,7.3375737526e-15,4.6869284693e-16,6.8688809057e-15
5.2845000000e-03,1.7600000000e-03,7.3382680726e-15,4.6873113788e-16,6.8695369347e-15
5.2850000000e-03,1.7600000000e-03,7.3389623926e-15,4.6876942884e-16,6.8701929638e-15
5.2855000000e-03,1.7600000000e-03,7.3396567126e-15,4.6880771979e-16,6.8708489928e-15
5.2860000000e-03,1.7600000000e-03,7.3403510326e-15,4.6884601074e-16,6.8715050219e-15
5.2865000000e-03,1.7600000000e-03,7.3410453526e-15,4.6888430169e-16,6.8721610509e-15
5.2870000000e-03,1.7600000000e-03,7.3417396726e-15,4.6892259264e-16,6.8728170800e-15
5.2875000000e-03,1.7600000000e-03,7.3424339926e-15,4.6896088359e-16,6.8734731090e-15
5.2880000000e-03,1.7600000000e-03,7.3431283126e-15,4.6899917454e-16,6.8741291381e-15
5.2885000000e-03,1.7600000000e-03,7.3438226326e-15,4.6903746550e-16,6.8747851671e-15
5.2890000000e-03,1.7600000000e-03,7.3445169526e-15,4.6907575645e-16,6.8754411962e-15
5.2895000000e-03,1.7600000000e-03,7.3452112726e-15,4.6911404740e-16,6.8760972252e-15
5.2900000000e-03,1.7600000000e-03,7.3459055926e-15,4.6915233835e-16,6.8767532543e-15
5.2905000000e-03,1.7600000000e-03,7.3465999126e-15,4.6919062930e-16,6.8774092833e-15
5.2910000000e-03,1.7600000000e-03,7.3472942326e-15,4.6922892025e-16,6.8780653123e-15
5.2915000000e-03,1.7600000000e-03,7.3479885526e-15,4.6926721121e-16,6.8787213414e-15
5.2920000000e-03,1.7600000000e-03,7.3486828726e-15,4.6930550216e-16,6.8793773704e-15
5.2925000000e-03,1.7600000000e-03,7.3493771926e-15,4.6934379311e-16,6.8800333995e-15
5.2930000000e-03,1.7600000000e-03,7.3500715126e-15,4.6938208406e-16,6.8806894285e-15
5.2935000000e-03,1.7600000000e-03,7.3507658326e-15,4.6942037501e-16,6.8813454576e-15
5.2940000000e-03,1.7600000000e-03,7.3514601526e-15,4.6945866596e-16,6.8820014866e-15
5.2945000000e-03,1.7600000000e-03,7.3521544726e-15,4.6949695691e-16,6.8826575157e-15
5.2950000000e-03,1.7600000000e-03,7.3528487926e-15,4.6953524787e-16,6.8833135447e-15
5.2955000000e-03,1.7600000000e-03,7.3535431126e-15,4.6957353882e-16,6.8839695738e-15
5.2960000000e-03,1.7600000000e-03,7.3542374326e-15,4.6961182977e-16,6.8846256028e-15
5.2965000000e-03,1.7600000000e-03,7.3549317526e-15,4.6965012072e-16,6.8852816319e-15
5.2970000000e-03,1.7600000000e-03,7.3556260726e-15,4.6968841167e-16,6.8859376609e-15
5.2975000000e-03,1.7600000000e-03,7.3563203926e-15,4.6972670262e-16,6.8865936900e-15
5.2980000000e-03,1.7600000000e-03,7.3570147126e-15,4.6976499358e-16,6.8872497190e-15
5.2985000000e-03,1.7600000000e-03,7.3577090326e-15,4.6980328453e-16,6.8879057480e-15
5.2990000000e-03,1.7600000000e-03,7.3584033526e-15,4.6984157548e-16,6.8885617771e-15
5.2995000000e-03,1.7600000000e-03,7.3590976726e-15,4.6987986643e-16,6.8892178061e-15
5.3000000000e-03,1.7600000000e-03,7.3597919926e-15,4.6991815738e-16,6.8898738352e-15
5.3005000000e-03,1.7600000000e-03,7.3604863126e-15,4.6995644833e-16,6.8905298642e-15
5.3010000000e-03,1.7600000000e-03,7.3611806326e-15,4.6999473928e-16,6.8911858933e-15
5.3015000000e-03,1.7600000000e-03,7.3618749526e-15,4.7003303024e-16,6.8918419223e-15
5.3020000000e-03,1.7600000000e-03,7.3625692726e-15,4.7007132119e-16,6.8924979514e-15
5.3025000000e-03,1.7600000000e-03,7.3632635926e-15,4.7010961214e-16,6.8931539804e-15
5.3030000000e-03,1.7600000000e-03,7.3639579126e-15,4.7014790309e-16,6.8938100095e-15
5.3035000000e-03,1.7600000000e-03,7.3646522326e-15,4.7018619404e-16,6.8944660385e-15
5.3040000000e-03,1.7600000000e-03,7.3653465526e-15,4.7022448499e-16,6.8951220676e-15
5.3045000000e-03,1.7600000000e-03,7.3660408726e-15,4.7026277595e-16,6.8957780966e-15
5.3050000000e-03,1.7600000000e-03,7.3667351925e-15,4.7030106690e-16,6.8964341257e-15
5.3055000000e-03,1.7600000000e-03,7.3674295125e-15,4.7033935785e-16,6.8970901547e-15
5.3060000000e-03,1.7600000000e-03,7.3681238325e-15,4.7037764880e-16,6.8977461837e-15
5.3065000000e-03,1.7600000000e-03,7.3688181525e-15,4.7041593975e-16,6.8984022128e-15
5.3070000000e-03,1.7600000000e-03,7.3695124725e-15,4.7045423070e-16,6.8990582418e-15
5.3075000000e-03,1.7600000000e-03,7.3702067925e-15,4.7049252166e-16,6.8997142709e-15
5.3080000000e-03,1.7600000000e-03,7.3709011125e-15,4.7053081261e-16,6.9003702999e-15
5.3085000000e-03,1.7600000000e-03,7.3715954325e-15,4.7056910356e-16,6.9010263290e-15
5.3090000000e-03,1.7600000000e-03,7.3722897525e-15,4.7060739451e-16,6.9016823580e-15
5.3095000000e-03,1.7600000000e-03,7.3729840725e-15,4.7064568546e-16,6.9023383871e-15
5.3100000000e-03,1.7600000000e-03,7.3736783925e-15,4.7068397641e-16,6.9029944161e-15
5.3105000000e-03,1.7600000000e-03,7.3743727125e-15,4.7072226736e-16,6.9036504452e-15
5.3110000000e-03,1.7600000000e-03,7.3750670325e-15,4.7076055832e-16,6.9043064742e-15
5.3115000000e-03,1.7600000000e-03,7.3757613525e-15,4.7079884927e-16,6.9049625033e-15
5.3120000000e-03,1.7600000000e-03,7.3764556725e-15,4.7083714022e-16,6.9056185323e-15
5.3125000000e-03,1.7600000000e-03,7.3771499925e-15,4.7087543117e-16,6.9062745613e-15
5.3130000000e-03,1.7600000000e-03,7.3778443125e-15,4.7091372212e-16,6.9069305904e-15
5.3135000000e-03,1.7600000000e-03,7.3785386325e-15,4.7095201307e-16,6.9075866194e-15
5.3140000000e-03,1.7600000000e-03,7.3792329525e-15,4.7099030403e-16,6.9082426485e-15
5.3145000000e-03,1.7600000000e-03,7.3799272725e-15,4.7102859498e-16,6.9088986775e-15
5.3150000000e-03,1.7600000000e-03,7.3806215925e-15,4.7106688593e-16,6.9095547066e-15
5.3155000000e-03,1.7600000000e-03,7.3813159125e-15,4.7110517688e-16,6.9102107356e-15
5.3160000000e-03,1.7600000000e-03,7.3820102325e-15,4.7114346783e-16,6.9108667647e-15
5.3165000000e-03,1.7600000000e-03,7.3827045525e-15,4.7118175878e-16,6.9115227937e-15
5.3170000000e-03,1.7600000000e-03,7.3833988725e-15,4.7122004973e-16,6.9121788228e-15
5.3175000000e-03,1.7600000000e-03,7.3840931925e-15,4.7125834069e-16,6.9128348518e-15
5.3180000000e-03,1.7600000000e-03,7.3847875125e-15,4.7129663164e-16,6.9134908809e-15
5.3185000000e-03,1.7600000000e-03,7.3854818325e-15,4.7133492259e-16,6.9141469099e-15
5.3190000000e-03,1.7600000000e-03,7.3861761525e-15,4.7137321354e-16,6.9148029390e-15
5.3195000000e-03,1.7600000000e-03,7.3868704725e-15,4.7141150449e-16,6.9154589680e-15
5.3200000000e-03,1.7600000000e-03,7.3875647925e-15,4.7144979544e-16,6.9161149970e-15
5.3205000000e-03,1.7600000000e-03,7.3882591125e-15,4.7148808640e-16,6.9167710261e-15
5.3210000000e-03,1.7600000000e-03,7.3889534325e-15,4.7152637735e-16,6.9174270551e-15
5.3215000000e-03,1.7600000000e-03,7.3896477525e-15,4.7156466830e-16,6.9180830842e-15
5.3220000000e-03,1.7600000000e-03,7.3903420725e-15,4.7160295925e-16,6.9187391132e-15
5.3225000000e-03,1.7600000000e-03,7.3910363925e-15,4.7164125020e-16,6.9193951423e-15
5.3230000000e-03,1.7600000000e-03,7.3917307125e-15,4.7167954115e-16,6.9200511713e-15
5.3235000000e-03,1.7600000000e-03,7.3924250325e-15,4.7171783210e-16,6.9207072004e-15
5.3240000000e-03,1.7600000000e-03,7.3931193525e-15,4.7175612306e-16,6.9213632294e-15
5.3245000000e-03,1.7600000000e-03,7.3938136725e-15,4.7179441401e-16,6.9220192585e-15
5.3250000000e-03,1.7600000000e-03,7.3945079925e-15,4.7183270496e-16,6.9226752875e-15
5.3255000000e-03,1.7600000000e-03,7.3952023125e-15,4.7187099591e-16,6.9233313166e-15
5.3260000000e-03,1.7600000000e-03,7.3958966325e-15,4.7190928686e-16,6.9239873456e-15
5.3265000000e-03,1.7600000000e-03,7.3965909525e-15,4.7194757781e-16,6.9246433747e-15
5.3270000000e-03,1.7600000000e-03,7.3972852725e-15,4.7198586877e-16,6.9252994037e-15
5.3275000000e-03,1.7600000000e-03,7.3979795925e-15,4.7202415972e-16,6.9259554327e-15
5.3280000000e-03,1.7600000000e-03,7.3986739125e-15,4.7206245067e-16,6.9266114618e-15
5.3285000000e-03,1.7600000000e-03,7.3993682325e-15,4.7210074162e-16,6.9272674908e-15
5.3290000000e-03,1.7600000000e-03,7.4000625525e-15,4.7213903257e-16,6.9279235199e-15
5.3295000000e-03,1.7600000000e-03,7.4007568725e-15,4.7217732352e-16,6.9285795489e-15
5.3300000000e-03,1.7600000000e-03,7.4014511924e-15,4.7221561447e-16,6.9292355780e-15
5.3305000000e-03,1.7600000000e-03,7.4021455124e-15,4.7225390543e-16,6.9298916070e-15
5.3310000000e-03,1.7600000000e-03,7.4028398324e-15,4.7229219638e-16,6.9305476361e-15
5.3315000000e-03,1.7600000000e-03,7.4035341524e-15,4.7233048733e-16,6.9312036651e-15
5.3320000000e-03,1.7600000000e-03,7.4042284724e-15,4.7236877828e-16,6.9318596942e-15
5.3325000000e-03,1.7600000000e-03,7.4049227924e-15,4.7240706923e-16,6.9325157232e-15
5.3330000000e-03,1.7600000000e-03,7.4056171124e-15,4.7244536018e-16,6.9331717523e-15
5.3335000000e-03,1.7600000000e-03,7.4063114324e-15,4.7248365114e-16,6.9338277813e-15
5.3340000000e-03,1.7600000000e-03,7.4070057524e-15,4.7252194209e-16,6.9344838103e-15
5.3345000000e-03,1.7600000000e-03,7.4077000724e-15,4.7256023304e-16,6.9351398394e-15
5.3350000000e-03,1.7600000000e-03,7.4083943924e-15,4.7259852399e-16,6.9357958684e-15
5.3355000000e-03,1.7600000000e-03,7.4090887124e-15,4.7263681494e-16,6.9364518975e-15
5.3360000000e-03,1.7600000000e-03,7.4097830324e-15,4.7267510589e-16,6.9371079265e-15
5.3365000000e-03,1.7600000000e-03,7.4104773524e-15,4.7271339684e-16,6.9377639556e-15
5.3370000000e-03,1.7600000000e-03,7.4111716724e-15,4.7275168780e-16,6.9384199846e-15
5.3375000000e-03,1.7600000000e-03,7.4118659924e-15,4.7278997875e-16,6.9390760137e-15
5.3380000000e-03,1.7600000000e-03,7.4125603124e-15,4.7282826970e-16,6.9397320427e-15
5.3385000000e-03,1.7600000000e-03,7.4132546324e-15,4.7286656065e-16,6.9403880718e-15
5.3390000000e-03,1.7600000000e-03,7.4139489524e-15,4.7290485160e-16,6.9410441008e-15
5.3395000000e-03,1.7600000000e-03,7.4146432724e-15,4.7294314255e-16,6.9417001299e-15
5.3400000000e-03,1.7600000000e-03,7.4153375924e-15,4.7298143351e-16,6.9423561589e-15
5.3405000000e-03,1.7600000000e-03,7.4160319124e-15,4.7301972446e-16,6.9430121880e-15
5.3410000000e-03,1.7600000000e-03,7.4167262324e-15,4.7305801541e-16,6.9436682170e-15
5.3415000000e-03,1.7600000000e-03,7.4174205524e-15,4.7309630636e-16,6.9443242460e-15
5.3420000000e-03,1.7600000000e-03,7.4181148724e-15,4.7313459731e-16,6.9449802751e-15
5.3425000000e-03,1.7600000000e-03,7.4188091924e-15,4.7317288826e-16,6.9456363041e-15
5.3430000000e-03,1.7600000000e-03,7.4195035124e-15,4.7321117921e-16,6.9462923332e-15
5.3435000000e-03,1.7600000000e-03,7.4201978324e-15,4.7324947017e-16,6.9469483622e-15
5.3440000000e-03,1.7600000000e-03,7.4208921524e-15,4.7328776112e-16,6.9476043913e-15
5.3445000000e-03,1.7600000000e-03,7.4215864724e-15,4.7332605207e-16,6.9482604203e-15
5.3450000000e-03,1.7600000000e-03,7.4222807924e-15,4.7336434302e-16,6.9489164494e-15
5.3455000000e-03,1.7600000000e-03,7.4229751124e-15,4.7340263397e-16,6.9495724784e-15
5.3460000000e-03,1.7600000000e-03,7.4236694324e-15,4.7344092492e-16,6.9502285075e-15
5.3465000000e-03,1.7600000000e-03,7.4243637524e-15,4.7347921588e-16,6.9508845365e-15
5.3470000000e-03,1.7600000000e-03,7.4250580724e-15,4.7351750683e-16,6.9515405656e-15
5.3475000000e-03,1.7600000000e-03,7.4257523924e-15,4.7355579778e-16,6.9521965946e-15
5.3480000000e-03,1.7600000000e-03,7.4264467124e-15,4.7359408873e-16,6.9528526236e-15
5.3485000000e-03,1.7600000000e-03,7.4271410324e-15,4.7363237968e-16,6.9535086527e-15
5.3490000000e-03,1.7600000000e-03,7.4278353524e-15,4.7367067063e-16,6.9541646817e-15
5.3495000000e-03,1.7600000000e-03,7.4285296724e-15,4.7370896158e-16,6.9548207108e-15
5.3500000000e-03,1.7600000000e-03,7.4292239924e-15,4.7374725254e-16,6.9554767398e-15
5.3505000000e-03,1.7600000000e-03,7.4299183124e-15,4.7378554349e-16,6.9561327689e-15
5.3510000000e-03,1.7600000000e-03,7.4306126324e-15,4.7382383444e-16,6.9567887979e-15
5.3515000000e-03,1.7600000000e-03,7.4313069524e-15,4.7386212539e-16,6.9574448270e-15
5.3520000000e-03,1.7600000000e-03,7.4320012724e-15,4.7390041634e-16,6.9581008560e-15
5.3525000000e-03,1.7600000000e-03,7.4326955924e-15,4.7393870729e-16,6.9587568851e-15
5.3530000000e-03,1.7600000000e-03,7.4333899124e-15,4.7397699825e-16,6.9594129141e-15
5.3535000000e-03,1.7600000000e-03,7.4340842324e-15,4.7401528920e-16,6.9600689432e-15
5.3540000000e-03,1.7600000000e-03,7.4347785524e-15,4.7405358015e-16,6.9607249722e-15
5.3545000000e-03,1.7600000000e-03,7.4354728724e-15,4.7409187110e-16,6.9613810013e-15
5.3550000000e-03,1.7600000000e-03,7.4361671924e-15,4.7413016205e-16,6.9620370303e-15
5.3555000000e-03,1.7600000000e-03,7.4368615123e-15,4.7416845300e-16,6.9626930593e-15
5.3560000000e-03,1.7600000000e-03,7.4375558323e-15,4.7420674395e-16,6.9633490884e-15
5.3565000000e-03,1.7600000000e-03,7.4382501523e-15,4.7424503491e-16,6.9640051174e-15
5.3570000000e-03,1.7600000000e-03,7.4389444723e-15,4.7428332586e-16,6.9646611465e-15
5.3575000000e-03,1.7600000000e-03,7.4396387923e-15,4.7432161681e-16,6.9653171755e-15
5.3580000000e-03,1.7600000000e-03,7.4403331123e-15,4.7435990776e-16,6.9659732046e-15
5.3585000000e-03,1.7600000000e-03,7.4410274323e-15,4.7439819871e-16,6.9666292336e-15
5.3590000000e-03,1.7600000000e-03,7.4417217523e-15,4.7443648966e-16,6.9672852627e-15
5.3595000000e-03,1.7600000000e-03,7.4424160723e-15,4.7447478062e-16,6.9679412917e-15
5.3600000000e-03,1.7600000000e-03,7.4431103923e-15,4.7451307157e-16,6.9685973208e-15
5.3605000000e-03,1.7600000000e-03,7.4438047123e-15,4.7455136252e-16,6.9692533498e-15
5.3610000000e-03,1.7600000000e-03,7.4444990323e-15,4.7458965347e-16,6.9699093789e-15
5.3615000000e-03,1.7600000000e-03,7.4451933523e-15,4.7462794442e-16,6.9705654079e-15
5.3620000000e-03,1.7600000000e-03,7.4458876723e-15,4.7466623537e-16,6.9712214369e-15
5.3625000000e-03,1.7600000000e-03,7.4465819923e-15,4.7470452632e-16,6.9718774660e-15
5.3630000000e-03,1.7600000000e-03,7.4472763123e-15,4.7474281728e-16,6.9725334950e-15
5.3635000000e-03,1.7600000000e-03,7.4479706323e-15,4.7478110823e-16,6.9731895241e-15
5.3640000000e-03,1.7600000000e-03,7.4486649523e-15,4.7481939918e-16,6.9738455531e-15
5.3645000000e-03,1.7600000000e-03,7.4493592723e-15,4.7485769013e-16,6.9745015822e-15
5.3650000000e-03,1.7600000000e-03,7.4500535923e-15,4.7489598108e-16,6.9751576112e-15
5.3655000000e-03,1.7600000000e-03,7.4507479123e-15,4.7493427203e-16,6.9758136403e-15
5.3660000000e-03,1.7600000000e-03,7.4514422323e-15,4.7497256299e-16,6.9764696693e-15
5.3665000000e-03,1.7600000000e-03,7.4521365523e-15,4.7501085394e-16,6.9771256984e-15
5.3670000000e-03,1.7600000000e-03,7.4528308723e-15,4.7504914489e-16,6.9777817274e-15
5.3675000000e-03,1.7600000000e-03,7.4535251923e-15,4.7508743584e-16,6.9784377565e-15
5.3680000000e-03,1.7600000000e-03,7.4542195123e-15,4.7512572679e-16,6.9790937855e-15
5.3685000000e-03,1.7600000000e-03,7.4549138323e-15,4.7516401774e-16,6.9797498146e-15
5.3690000000e-03,1.7600000000e-03,7.4556081523e-15,4.7520230869e-16,6.9804058436e-15
5.3695000000e-03,1.7600000000e-03,7.4563024723e-15,4.7524059965e-16,6.9810618726e-15
5.3700000000e-03,1.7600000000e-03,7.4569967923e-15,4.7527889060e-16,6.9817179017e-15
5.3705000000e-03,1.7600000000e-03,7.4576911123e-15,4.7531718155e-16,6.9823739307e-15
5.3710000000e-03,1.7600000000e-03,7.4583854323e-15,4.7535547250e-16,6.9830299598e-15
5.3715000000e-03,1.7600000000e-03,7.4590797523e-15,4.7539376345e-16,6.9836859888e-15
5.3720000000e-03,1.7600000000e-03,7.4597740723e-15,4.7543205440e-16,6.9843420179e-15
5.3725000000e-03,1.7600000000e-03,7.4604683923e-15,4.7547034536e-16,6.9849980469e-15
5.3730000000e-03,1.7600000000e-03,7.4611627123e-15,4.7550863631e-16,6.9856540760e-15
5.3735000000e-03,1.7600000000e-03,7.4618570323e-15,4.7554692726e-16,6.9863101050e-15
5.3740000000e-03,1.7600000000e-03,7.4625513523e-15,4.7558521821e-16,6.9869661341e-15
5.3745000000e-03,1.7600000000e-03,7.4632456723e-15,4.7562350916e-16,6.9876221631e-15
5.3750000000e-03,1.7600000000e-03,7.4639399923e-15,4.7566180011e-16,6.9882781922e-15
5.3755000000e-03,1.7600000000e-03,7.4646343123e-15,4.7570009107e-16,6.9889342212e-15
5.3760000000e-03,1.7600000000e-03,7.4653286323e-15,4.7573838202e-16,6.9895902502e-15
5.3765000000e-03,1.7600000000e-03,7.4660229523e-15,4.7577667297e-16,6.9902462793e-15
5.3770000000e-03,1.7600000000e-03,7.4667172723e-15,4.7581496392e-16,6.9909023083e-15
5.3775000000e-03,1.7600000000e-03,7.4674115923e-15,4.7585325487e-16,6.9915583374e-15
5.3780000000e-03,1.7600000000e-03,7.4681059123e-15,4.7589154582e-16,6.9922143664e-15
5.3785000000e-03,1.7600000000e-03,7.4688002323e-15,4.7592983677e-16,6.9928703955e-15
5.3790000000e-03,1.7600000000e-03,7.4694945523e-15,4.7596812773e-16,6.9935264245e-15
5.3795000000e-03,1.7600000000e-03,7.4701888723e-15,4.7600641868e-16,6.9941824536e-15
5.3800000000e-03,1.7600000000e-03,7.4708831922e-15,4.7604470963e-16,6.9948384826e-15
5.3805000000e-03,1.7600000000e-03,7.4715775122e-15,4.7608300058e-16,6.9954945117e-15
5.3810000000e-03,1.7600000000e-03,7.4722718322e-15,4.7612129153e-16,6.9961505407e-15
5.3815000000e-03,1.7600000000e-03,7.4729661522e-15,4.7615958248e-16,6.9968065698e-15
5.3820000000e-03,1.7600000000e-03,7.4736604722e-15,4.7619787344e-16,6.9974625988e-15
5.3825000000e-03,1.7600000000e-03,7.4743547922e-15,4.7623616439e-16,6.9981186279e-15
5.3830000000e-03,1.7600000000e-03,7.4750491122e-15,4.7627445534e-16,6.9987746569e-15
5.3835000000e-03,1.7600000000e-03,7.4757434322e-15,4.7631274629e-16,6.9994306859e-15
